"id","name","electoralAreaId","districtId","deleted","createdAt","updatedAt"
1354,DANQUAH CIRCLE,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
1355,PARKS & GARDENS,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
1356,KUMODJI,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
1357,MINERALS COMMISSION,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
1358,FLAG STAFF HOUSE,208,21,0,2023-05-30 18:57:05.333,2023-05-30 18:57:05.333
1359,APAAPA,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1360,EMAUSE,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1361,OFSWE,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1362,VERTIRINARY,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1363,LABONE JUNCTION,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1364,GEORGE ALHASSAN,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1365,SARK,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1366,TOWN PARK,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1367,COFFEE SHOP,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1368,LA KOO/BURKINA,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1369,AUNTIE MUNI,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1370,KWAKU BAAKO,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1371,DIDIPA,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1372,METRO TV,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1373,HARRY SAWYERR LANE,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1374,AKOSOMBO,209,21,0,2023-05-30 18:57:15.015,2023-05-30 18:57:15.015
1375,HAVANA PARK,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1376,WIZARDS PARK,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1377,NATIVITY,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1378,BUSH CANTEEN,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1379,KOO BORLEBU,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1380,BORLA JUNCTION,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1381,GEORGE WASHINGTON,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1382,ROMAN JHS,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1383,DZATSUI,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1384,SUN CITY,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1385,TOYO LINKO,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1386,SANGARA,210,21,0,2023-05-30 18:57:27.509,2023-05-30 18:57:27.509
1387,OSU ANOHOR,211,18,0,2023-05-30 19:06:34.999,2023-05-30 19:06:34.999
1388,OSU CASTLE,211,18,0,2023-05-30 19:06:34.999,2023-05-30 19:06:34.999
1389,ALATA,211,18,0,2023-05-30 19:06:34.999,2023-05-30 19:06:34.999
1390,OSU DOKU,212,18,0,2023-05-30 19:06:48.813,2023-05-30 19:06:48.813
1391,OSU DOKU,213,18,0,2023-05-30 19:07:04.656,2023-05-30 19:07:04.656
1392,TEMA STATION,214,18,0,2023-05-30 19:07:19.008,2023-05-30 19:07:19.008
1393,OSU PALACE,214,18,0,2023-05-30 19:07:19.008,2023-05-30 19:07:19.008
1394,KINKAWE,214,18,0,2023-05-30 19:07:19.008,2023-05-30 19:07:19.008
1395,ART CENTER,214,18,0,2023-05-30 19:07:19.008,2023-05-30 19:07:19.008
1396,SALAM,215,18,0,2023-05-30 19:07:36.498,2023-05-30 19:07:36.498
1397,KUKU HILL,215,18,0,2023-05-30 19:07:36.498,2023-05-30 19:07:36.498
1398,NORTH RIDGE,215,18,0,2023-05-30 19:07:36.498,2023-05-30 19:07:36.498
1401,ODORNA,216,18,0,2023-05-30 19:19:27.620,2023-05-30 19:19:27.620
1402,SAHARA,216,18,0,2023-05-30 19:19:27.620,2023-05-30 19:19:27.620
1403,RIDGE,217,18,0,2023-05-30 19:19:36.990,2023-05-30 19:19:36.990
1404,ASYLUM DOWN,217,18,0,2023-05-30 19:19:36.990,2023-05-30 19:19:36.990
1405,TUDU MARKET,218,18,0,2023-05-30 19:19:45.981,2023-05-30 19:19:45.981
1406,ATU,219,18,0,2023-05-30 19:19:55.745,2023-05-30 19:19:55.745
1407,TUDU,219,18,0,2023-05-30 19:19:55.745,2023-05-30 19:19:55.745
1408,ADABRAKA,220,18,0,2023-05-30 19:20:06.499,2023-05-30 19:20:06.499
1409,OFFICIAL TOWN,221,18,0,2023-05-30 19:20:16.444,2023-05-30 19:20:16.444
1410,CMB,221,18,0,2023-05-30 19:20:16.444,2023-05-30 19:20:16.444
1411,ABOKOBI,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1412,DRAVAGA,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1413,SESEMI,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1414,MANNAH,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1415,BOI,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1416,AKPORMAN,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1417,ADJAKO,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1418,ANNAN CHARLES,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1419,KPONKPO,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1420,ZION CITY,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1421,AMALIATEIMA,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1422,KENTE JUNCTION,222,14,0,2023-05-30 21:44:52.571,2023-05-30 21:44:52.571
1424,WEST ABLORHADJEI,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1425,NEIBOURHOOD,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1426,PARAKOU - ABOKOBI,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1427,WELDER,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1428,SCHOOL JUNCTION,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1429,GAS FILLING STATION,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1430,ALHAMADIYA,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1431,ASSEMBLIES,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1432,BORLAR JUNCTION,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1433,TAMAKLOE AREA,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1434,ADANSE,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1435,NEW JERUSALEM,223,14,0,2023-05-30 21:45:38.240,2023-05-30 21:45:38.240
1436,AGBOGBA,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1437,TOP HERBAL,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1438,COSWAY DOWN,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1439,MANGOLENE,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1440,PURE WATER,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1441,SUN CITY,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1442,AKATSI ABOR-UNICHARLES,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1443,HAPPY HOME,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1444,GRAVEL PIT,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1445,OLD ASHONGMAN,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1446,AGBOGBA ASSEMBLIES,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1447,GOLD AVENUE,224,14,0,2023-05-30 21:46:15.716,2023-05-30 21:46:15.716
1448,HAATSO PALACE AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1449,ECOMOG,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1450,ADJEI MENSAH AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1451,DESRA AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1452,ECO CITY AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1453,ST. ELIZABETH AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1454,PAPAO AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1455,PAPAO II AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1456,WESTLAND,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1457,MABAY,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1458,PROF. OCQUAYE AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1459,ACACIA AREA,225,14,0,2023-05-30 21:46:28.211,2023-05-30 21:46:28.211
1461,RABIT,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1462,NARHMAN,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1463,POINT ONE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1464,BETHEL CAMP,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1465,MUSUKU,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1466,SAMANPA,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1467,OFORIKROM,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1468,ASHONGMAN ESTATE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1469,SUMA HURT,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1470,ASHONGMAN CITY,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1471,BANK OF GHANA,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1472,F-LINE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1473,CHINA PROJECT SITE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1474,GA EAST HOSPITAL,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1475,BOHYE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1476,ASHONGMAN BRIDGE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1477,ASHONGMAN CURVE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1478,MANGOASE,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1497,ALLA ALLA,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1498,CENTRAL KWABENYA,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1499,TETETWALU,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1500,ALLA ALLA,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1501,SUZ'S INN,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1502,BAPTIST CHURCH,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1503,TETTEH PARK,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1504,PENTECOST DOWN,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1505,OBOUHEN,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1506,ALHAMADIYA,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1507,WHITE DOVE,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1508,MASSALATSI,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1509,ASSEMBLIES OF GOD,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1510,VOLTIC,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1511,KRISTO ASAFO,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1512,BURKINA STATION,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1513,KUMEWU DOWN,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1514,EDURO WURA,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1515,MR. ADJEI,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1516,PEREZ ZONE,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1517,SEKINA BAKERY AREA,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1518,BANKYEASE,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1519,TAIFA STATION,228,14,0,2023-05-30 21:48:44.396,2023-05-30 21:48:44.396
1520,TAIFA JUNCTION,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1521,RAILWAY,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1522,NORWAY/AIRPORT,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1523,CAC,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1524,DAN ROCHA DOWN,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1525,JEANTECH,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1526,GYENYAME STREET,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1527,COMMUNITY SCHOOL,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1528,NENTSUI DOWN,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1529,NKATIE BORGER,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1530,MR. ADJEI,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1531,ALHAJI SOROGO AREA,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1532,ROMAN AREA,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1533,BURKINA MARKET,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1534,BANKYEASE,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1535,WAKIKI,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1536,TAIFA STATION,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1537,OWURAKU AMOFA,229,14,0,2023-05-30 21:48:56.889,2023-05-30 21:48:56.889
1539,VISION 1,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1540,CFC,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1541,DOME RAILWAY QUARTERS,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1542,AYIGBEY TOWN,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1543,YELLOW HOUSE,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1544,DOME CENTRAL,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1545,LOLA BABY,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1546,GARDEN OF EDEN,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1547,OWURAKU AMOFA,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1548,KING DAVID JUNCTION,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1549,DOME OLD STATION,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1550,DOME NEW STATION,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1551,ATOMIC DOWN,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1552,BORN AGAIN,230,14,0,2023-05-30 21:50:32.728,2023-05-30 21:50:32.728
1553,PILLAR II,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1554,PARAKOU,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1555,OHENE DOWN,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1556,ATOMIC FIRST GATE,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1557,RABIT,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1558,AUNTIE MARY,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1559,NO VISA DOWN,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1560,CROSSING/RAILWAY,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1561,ST. JOHN,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1562,DOME MARKET,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1563,ALOGBOSHIE,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1564,OLD STATION,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1565,ATOMIC DOWN,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1566,BUSANGA,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1567,MILE 7,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1568,OKOE,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1569,KONKA,231,14,0,2023-05-30 21:50:42.932,2023-05-30 21:50:42.932
1265,MERCURY,198,11,0,2023-05-30 18:37:37.439,2023-05-30 18:37:37.439
1273,ON THE WAY,200,11,0,2023-05-30 18:38:05.991,2023-05-30 18:38:05.991
1274,NICARAGUA,200,11,0,2023-05-30 18:38:05.991,2023-05-30 18:38:05.991
1275,MALLAM ADDO,200,11,0,2023-05-30 18:38:05.991,2023-05-30 18:38:05.991
1276,KAWUKUDI,200,11,0,2023-05-30 18:38:05.991,2023-05-30 18:38:05.991
1277,SABOLU PARK,200,11,0,2023-05-30 18:38:05.991,2023-05-30 18:38:05.991
1,TOMAN,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
2,FISE,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
3,SHIKPONTELE,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
4,BANNERMAN,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
5,RAILWAYS,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
6,URBAN ROAD,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
7,GORKU,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
8,LEGION VILLAGE,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
9,AMASAMAN ZONGO,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
10,AYIGBE TOWN,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
11,ABORKORPE,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
12,AMASAMAN,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
13,AMASAMAN COURT,1,17,0,2023-05-23 09:33:27.266,2023-05-23 09:33:27.266
14,KATAPOR,2,17,0,2023-05-23 09:34:23.772,2023-05-23 09:34:23.772
15,BODUMASE,2,17,0,2023-05-23 09:34:23.772,2023-05-23 09:34:23.772
16,DADEIMAN,2,17,0,2023-05-23 09:34:23.772,2023-05-23 09:34:23.772
17,OTSIRIKOMFO,2,17,0,2023-05-23 09:34:23.772,2023-05-23 09:34:23.772
18,DONKORMAN,2,17,0,2023-05-23 09:34:23.772,2023-05-23 09:34:23.772
19,OSOFOEMAN,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
20,ADUSA,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
21,ADUSA QUARTERS,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
22,FAASE,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
23,AGBODZI,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
24,OWULAMAN,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
25,DUNYO,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
26,ABAKOPE,3,17,0,2023-05-23 09:35:08.502,2023-05-23 09:35:08.502
1479,ATOMIC DOWN,226,14,0,2023-05-30 21:47:39.370,2023-05-30 21:47:39.370
1480,AYIGBE TOWN,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1481,MY LORD,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1482,MUSUKU,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1483,AGYMAN KATA,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1484,ABOUM JUNCTION,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1485,BETHEL AREA,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1486,POLYTANK,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1487,KUTUBOR - LUCK MENSAH AREA,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1488,KNUST AREA,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1489,POINT 1,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1490,POINT 2,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1491,ATOMIC DOWN,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1492,BALON GATE,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1493,KWABENYA MARKET,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1494,SCHOOL JUNCTION,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1495,ACP ROAD,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
1496,OSCA,227,14,0,2023-05-30 21:48:16.696,2023-05-30 21:48:16.696
