name,districtId,createdAt,updatedAt
AMANFRO TOP TOWN,16,11/26/2022 13:16,11/26/2022 13:16
Adanseman New Bortianor,16,11/26/2022 13:16,11/26/2022 13:16
POLICE FARM,16,11/26/2022 13:16,11/26/2022 13:16
HOBOR,16,11/26/2022 13:16,11/26/2022 13:16
KINGSTOWN,16,11/26/2022 13:16,11/26/2022 13:16
GEDAN TUBA,16,11/26/2022 13:16,11/26/2022 13:16
BROADCASTING TOP-NEW BORTIANOR,16,11/26/2022 13:16,11/26/2022 13:16
Tuba-fullani,16,11/26/2022 13:16,11/26/2022 13:16
OLD BARRIER,16,11/26/2022 13:16,11/26/2022 13:16
Bortianor Hills,16,11/26/2022 13:16,11/26/2022 13:16
AKRAMA-MAN,17,11/26/2022 13:16,11/26/2022 13:16
DOBLO GONNO,17,11/26/2022 13:16,11/26/2022 13:16
ABAMAN,17,11/26/2022 13:16,11/26/2022 13:16
ADZEN KOTOKO,17,11/26/2022 13:16,11/26/2022 13:16
AKOTOSHIE,17,11/26/2022 13:16,11/26/2022 13:16
KWASHIEKUMA,17,11/26/2022 13:16,11/26/2022 13:16
ADZEN KOTOKU,17,11/26/2022 13:16,11/26/2022 13:16
PAPASE,17,11/26/2022 13:16,11/26/2022 13:16
KOTOKU,17,11/26/2022 13:16,11/26/2022 13:16
MEDIE,17,11/26/2022 13:16,11/26/2022 13:16
AKWAKYERE,17,11/26/2022 13:16,11/26/2022 13:16
ACHIAMAN,17,11/26/2022 13:16,11/26/2022 13:16
OSOFOIAMAN,17,11/26/2022 13:16,11/26/2022 13:16
FITRI GONSEE,17,11/26/2022 13:16,11/26/2022 13:16
KORLOEMAN,17,11/26/2022 13:16,11/26/2022 13:16
OTAOMINA,17,11/26/2022 13:16,11/26/2022 13:16
AGBODZI,17,11/26/2022 13:16,11/26/2022 13:16
SATELLITE EARTH STATION,17,11/26/2022 13:16,11/26/2022 13:16
ABLOMAN,17,11/26/2022 13:16,11/26/2022 13:16
MEMPEHOASEM,17,11/26/2022 13:16,11/26/2022 13:16
MACEDONIA,17,11/26/2022 13:16,11/26/2022 13:16
OPAH,17,11/26/2022 13:16,11/26/2022 13:16
ARDEYMAN,17,11/26/2022 13:16,11/26/2022 13:16
FAASEE,17,11/26/2022 13:16,11/26/2022 13:16
Mayera,17,11/26/2022 13:16,11/26/2022 13:16
DONKORMAN,17,11/26/2022 13:16,11/26/2022 13:16
AMASAMAN,17,11/26/2022 13:16,11/26/2022 13:16
KRAMO,17,11/26/2022 13:16,11/26/2022 13:16
CLAMOR,17,11/26/2022 13:16,11/26/2022 13:16
KRAMOR MAAMLI,17,11/26/2022 13:16,11/26/2022 13:16
AWEDA ATORKOPE,17,11/26/2022 13:16,11/26/2022 13:16
ABLORMAN,17,11/26/2022 13:16,11/26/2022 13:16
ONYANSANA,17,11/26/2022 13:16,11/26/2022 13:16
KATAPOR,17,11/26/2022 13:16,11/26/2022 13:16
TOMAN,17,11/26/2022 13:16,11/26/2022 13:16
KUTUNSE,17,11/26/2022 13:16,11/26/2022 13:16
ABOMAN,17,11/26/2022 13:16,11/26/2022 13:16
ABLORMAN STATION,17,11/26/2022 13:16,11/26/2022 13:16
OSHUMAN,17,11/26/2022 13:16,11/26/2022 13:16
OSHIUMAN,17,11/26/2022 13:16,11/26/2022 13:16
DUNYOKOPE,17,11/26/2022 13:16,11/26/2022 13:16
ABROMAH,17,11/26/2022 13:16,11/26/2022 13:16
AYIKAI-DOBLO,17,11/26/2022 13:16,11/26/2022 13:16
DUNYO-KOPE,17,11/26/2022 13:16,11/26/2022 13:16
KUTUNSE A/M PRIMARY,17,11/26/2022 13:16,11/26/2022 13:16
KPOBIKOPE,17,11/26/2022 13:16,11/26/2022 13:16
SHIKPONTELE,17,11/26/2022 13:16,11/26/2022 13:16
TREBA-DUNYO KOPE,17,11/26/2022 13:16,11/26/2022 13:16
Kuntunse,17,11/26/2022 13:16,11/26/2022 13:16
Millennium City,17,11/26/2022 13:16,11/26/2022 13:16
NSAKINA NEW SITE,17,11/26/2022 13:16,11/26/2022 13:16
ADJEN KOTOKU,17,11/26/2022 13:16,11/26/2022 13:16
Damax 2,17,11/26/2022 13:16,11/26/2022 13:16
KP0BIKOPE,17,11/26/2022 13:16,11/26/2022 13:16
Soldier Lane,17,11/26/2022 13:16,11/26/2022 13:16
Damax 2 Estate,17,11/26/2022 13:16,11/26/2022 13:16
NEW OSOFOIAMAN,17,11/26/2022 13:16,11/26/2022 13:16
ADUSA,17,11/26/2022 13:16,11/26/2022 13:16
TREBA SEKUKOPE,17,11/26/2022 13:16,11/26/2022 13:16
TREBA ATTAH KOPE,17,11/26/2022 13:16,11/26/2022 13:16
SAPEIMAN,17,11/26/2022 13:16,11/26/2022 13:16
Treba,17,11/26/2022 13:16,11/26/2022 13:16
FAASE,17,11/26/2022 13:16,11/26/2022 13:16
OKAIMAN,17,11/26/2022 13:16,11/26/2022 13:16
OSONODOMPE,17,11/26/2022 13:16,11/26/2022 13:16
BODUMASE,17,11/26/2022 13:16,11/26/2022 13:16
AMAMOLE,17,11/26/2022 13:16,11/26/2022 13:16
ADUSAH QUARTERS,17,11/26/2022 13:16,11/26/2022 13:16
ODUMASE,17,11/26/2022 13:16,11/26/2022 13:16
DOBLOGONOR,17,11/26/2022 13:16,11/26/2022 13:16
SAMSAM,17,11/26/2022 13:16,11/26/2022 13:16
OKYREKOMFO,17,11/26/2022 13:16,11/26/2022 13:16
OWULAMAN,17,11/26/2022 13:16,11/26/2022 13:16
Kpota,17,11/26/2022 13:16,11/26/2022 13:16
TANTRA HILL,17,11/26/2022 13:16,11/26/2022 13:16
ayikai Doblo,17,11/26/2022 13:16,11/26/2022 13:16
ABENSU QUARTERS,17,11/26/2022 13:16,11/26/2022 13:16
Dwenewoho,17,11/26/2022 13:16,11/26/2022 13:16
Pokuase-Railway,17,11/26/2022 13:16,11/26/2022 13:16
TANTRA,17,11/26/2022 13:16,11/26/2022 13:16
KPOBIMAN,17,11/26/2022 13:16,11/26/2022 13:16
CAPITALKOPE,17,11/26/2022 13:16,11/26/2022 13:16
ASOFA,17,11/26/2022 13:16,11/26/2022 13:16
Hahoman,17,11/26/2022 13:16,11/26/2022 13:16
ALHAJI,17,11/26/2022 13:16,11/26/2022 13:16
OTUAPLE,17,11/26/2022 13:16,11/26/2022 13:16
OKUSHIEBIADE,17,11/26/2022 13:16,11/26/2022 13:16
slaughter house,17,11/26/2022 13:16,11/26/2022 13:16
AYIGBE TOWN,17,11/26/2022 13:16,11/26/2022 13:16
MILE 7,17,11/26/2022 13:16,11/26/2022 13:16
container,17,11/26/2022 13:16,11/26/2022 13:16
NEW ACHIMOTA,17,11/26/2022 13:16,11/26/2022 13:16
AYAWASO,17,11/26/2022 13:16,11/26/2022 13:16
SATELLITE,17,11/26/2022 13:16,11/26/2022 13:16
Satelite,17,11/26/2022 13:16,11/26/2022 13:16
NSAKINA,17,11/26/2022 13:16,11/26/2022 13:16
Abbase,17,11/26/2022 13:16,11/26/2022 13:16
KOJO_ASHONG,17,11/26/2022 13:16,11/26/2022 13:16
AYIGBE-TOWN,17,11/26/2022 13:16,11/26/2022 13:16
OBEYEYIE,17,11/26/2022 13:16,11/26/2022 13:16
Aporkorpe,17,11/26/2022 13:16,11/26/2022 13:16
borkoborko,17,11/26/2022 13:16,11/26/2022 13:16
Aporkope,17,11/26/2022 13:16,11/26/2022 13:16
AKYIATO,17,11/26/2022 13:16,11/26/2022 13:16
MANHEAN,17,11/26/2022 13:16,11/26/2022 13:16
AMASAMAN NEW SITE,17,11/26/2022 13:16,11/26/2022 13:16
shikpantele,17,11/26/2022 13:16,11/26/2022 13:16
OFANKOR,17,11/26/2022 13:16,11/26/2022 13:16
DEDEIMAN,17,11/26/2022 13:16,11/26/2022 13:16
Peace Village,17,11/26/2022 13:16,11/26/2022 13:16
SOWUTUOM,17,11/26/2022 13:16,11/26/2022 13:16
ADJEIMAN,17,11/26/2022 13:16,11/26/2022 13:16
ODUMAN,17,11/26/2022 13:16,11/26/2022 13:16
SARPEIMAN,17,11/26/2022 13:16,11/26/2022 13:16
NSAKINA.,17,11/26/2022 13:16,11/26/2022 13:16
ABEHENEASE,17,11/26/2022 13:16,11/26/2022 13:16
ABEHENASE,17,11/26/2022 13:16,11/26/2022 13:16
ADABRAKA,17,11/26/2022 13:16,11/26/2022 13:16
OPA,17,11/26/2022 13:16,11/26/2022 13:16
OPA DODOO,17,11/26/2022 13:16,11/26/2022 13:16
NTAFRAFA,17,11/26/2022 13:16,11/26/2022 13:16
AGBOM NO.1,17,11/26/2022 13:16,11/26/2022 13:16
MIDIE,17,11/26/2022 13:16,11/26/2022 13:16
AGBON,17,11/26/2022 13:16,11/26/2022 13:16
MPEHUASEM,17,11/26/2022 13:16,11/26/2022 13:16
DOME SAMPAHMAN,17,11/26/2022 13:16,11/26/2022 13:16
OBEYIEYE,17,11/26/2022 13:16,11/26/2022 13:16
AFUAMAN,17,11/26/2022 13:16,11/26/2022 13:16
MANCHIE,17,11/26/2022 13:16,11/26/2022 13:16
KORLEMAN,17,11/26/2022 13:16,11/26/2022 13:16
SAMSAM ODUMASE,17,11/26/2022 13:16,11/26/2022 13:16
SOLDIER LINE,17,11/26/2022 13:16,11/26/2022 13:16
kinkawe,18,11/26/2022 13:16,11/26/2022 13:16
Alata,18,11/26/2022 13:16,11/26/2022 13:16
Adabraka,18,11/26/2022 13:16,11/26/2022 13:16
Odorna,18,11/26/2022 13:16,11/26/2022 13:16
Ringway Estate,18,11/26/2022 13:16,11/26/2022 13:16
Tudu,18,11/26/2022 13:16,11/26/2022 13:16
Doku,18,11/26/2022 13:16,11/26/2022 13:16
Castle,18,11/26/2022 13:16,11/26/2022 13:16
Official Town,18,11/26/2022 13:16,11/26/2022 13:16
Odawna,18,11/26/2022 13:16,11/26/2022 13:16
sahara,18,11/26/2022 13:16,11/26/2022 13:16
Official Street,18,11/26/2022 13:16,11/26/2022 13:16
Odawna sahara park,18,11/26/2022 13:16,11/26/2022 13:16
Odwana,18,11/26/2022 13:16,11/26/2022 13:16
Iran clinic area,18,11/26/2022 13:16,11/26/2022 13:16
FARRAR AVE,18,11/26/2022 13:16,11/26/2022 13:16
OTSOKRIKRI STREET,18,11/26/2022 13:16,11/26/2022 13:16
Manyo plange,18,11/26/2022 13:16,11/26/2022 13:16
Otsokrikra st.,18,11/26/2022 13:16,11/26/2022 13:16
Watson crescent,18,11/26/2022 13:16,11/26/2022 13:16
Watson avenue,18,11/26/2022 13:16,11/26/2022 13:16
Aslum Down,18,11/26/2022 13:16,11/26/2022 13:16
Zimmerman,20,11/26/2022 13:16,11/26/2022 13:16
Royal park,20,11/26/2022 13:16,11/26/2022 13:16
Naomi area,20,11/26/2022 13:16,11/26/2022 13:16
Buade,20,11/26/2022 13:16,11/26/2022 13:16
C5,20,11/26/2022 13:16,11/26/2022 13:16
cold store,20,11/26/2022 13:16,11/26/2022 13:16
Klosai,20,11/26/2022 13:16,11/26/2022 13:16
Naomi,20,11/26/2022 13:16,11/26/2022 13:16
Ravico,20,11/26/2022 13:16,11/26/2022 13:16
FAASHI,20,11/26/2022 13:16,11/26/2022 13:16
SALEM,20,11/26/2022 13:16,11/26/2022 13:16
Basket,20,11/26/2022 13:16,11/26/2022 13:16
OYARIFA,22,11/26/2022 13:16,11/26/2022 13:16
TEIMAN,22,11/26/2022 13:16,11/26/2022 13:16
DANFA,22,11/26/2022 13:16,11/26/2022 13:16
Power land,22,11/26/2022 13:16,11/26/2022 13:16
UN,22,11/26/2022 13:16,11/26/2022 13:16
Point 5,22,11/26/2022 13:16,11/26/2022 13:16
Doku,22,11/26/2022 13:16,11/26/2022 13:16
Atima,22,11/26/2022 13:16,11/26/2022 13:16
WEST ADENTA,22,11/26/2022 13:16,11/26/2022 13:16
POINT5,22,11/26/2022 13:16,11/26/2022 13:16
zongo Junction,22,11/26/2022 13:16,11/26/2022 13:16
NII DOKU,22,11/26/2022 13:16,11/26/2022 13:16
melcom area,22,11/26/2022 13:16,11/26/2022 13:16
PANTANG JUNCTION,22,11/26/2022 13:16,11/26/2022 13:16
Adenta new site,22,11/26/2022 13:16,11/26/2022 13:16
pantan junction,22,11/26/2022 13:16,11/26/2022 13:16
Ritz Junction,22,11/26/2022 13:16,11/26/2022 13:16
powerland,22,11/26/2022 13:16,11/26/2022 13:16
RITZ POWER LAND,22,11/26/2022 13:16,11/26/2022 13:16
New Site,22,11/26/2022 13:16,11/26/2022 13:16
Pentecost Area,22,11/26/2022 13:16,11/26/2022 13:16
BABAYARA,22,11/26/2022 13:16,11/26/2022 13:16
okataban,22,11/26/2022 13:16,11/26/2022 13:16
Sakora,22,11/26/2022 13:16,11/26/2022 13:16
Zongo,22,11/26/2022 13:16,11/26/2022 13:16
Adenta West,22,11/26/2022 13:16,11/26/2022 13:16
Estate,22,11/26/2022 13:16,11/26/2022 13:16
madina Estate,22,11/26/2022 13:16,11/26/2022 13:16
Rawling circle,22,11/26/2022 13:16,11/26/2022 13:16
NEW ROAD MARKET,22,11/26/2022 13:16,11/26/2022 13:16
Yellow signboard,22,11/26/2022 13:16,11/26/2022 13:16
Taxi Rank,22,11/26/2022 13:16,11/26/2022 13:16
No.1 School,22,11/26/2022 13:16,11/26/2022 13:16
police station area,22,11/26/2022 13:16,11/26/2022 13:16
NO.111 WestLand Blvd road area,22,11/26/2022 13:16,11/26/2022 13:16
UPS Area,22,11/26/2022 13:16,11/26/2022 13:16
new market area,22,11/26/2022 13:16,11/26/2022 13:16
akosombo junction,22,11/26/2022 13:16,11/26/2022 13:16
Rawlings Circle,22,11/26/2022 13:16,11/26/2022 13:16
NO. 1 School Area,22,11/26/2022 13:16,11/26/2022 13:16
Dela junction area,22,11/26/2022 13:16,11/26/2022 13:16
Atomic junction,22,11/26/2022 13:16,11/26/2022 13:16
Taxi Rank area,22,11/26/2022 13:16,11/26/2022 13:16
Jebrothers,22,11/26/2022 13:16,11/26/2022 13:16
Aglow school area,22,11/26/2022 13:16,11/26/2022 13:16
Abona junction,22,11/26/2022 13:16,11/26/2022 13:16
Sagent Large a street,22,11/26/2022 13:16,11/26/2022 13:16
Doku down,22,11/26/2022 13:16,11/26/2022 13:16
Doku lane,22,11/26/2022 13:16,11/26/2022 13:16
LABONE school area,22,11/26/2022 13:16,11/26/2022 13:16
Arapaje,22,11/26/2022 13:16,11/26/2022 13:16
Market,22,11/26/2022 13:16,11/26/2022 13:16
Jerusalem street,22,11/26/2022 13:16,11/26/2022 13:16
Jerusalem,22,11/26/2022 13:16,11/26/2022 13:16
No 1 School Area,22,11/26/2022 13:16,11/26/2022 13:16
VRA park,22,11/26/2022 13:16,11/26/2022 13:16
SOCIAL WELFARE,22,11/26/2022 13:16,11/26/2022 13:16
Old St Peters,22,11/26/2022 13:16,11/26/2022 13:16
Action school area,22,11/26/2022 13:16,11/26/2022 13:16
Number 3 school area,22,11/26/2022 13:16,11/26/2022 13:16
Angelic Church Area,22,11/26/2022 13:16,11/26/2022 13:16
NORTH LEGON,22,11/26/2022 13:16,11/26/2022 13:16
kiravis,22,11/26/2022 13:16,11/26/2022 13:16
New Road,22,11/26/2022 13:16,11/26/2022 13:16
Malcolm Area,22,11/26/2022 13:16,11/26/2022 13:16
Masec area,22,11/26/2022 13:16,11/26/2022 13:16
near Oxford school,22,11/26/2022 13:16,11/26/2022 13:16
Brodease,22,11/26/2022 13:16,11/26/2022 13:16
Newroad,22,11/26/2022 13:16,11/26/2022 13:16
Mayehot,22,11/26/2022 13:16,11/26/2022 13:16
PRESEC Madina,22,11/26/2022 13:16,11/26/2022 13:16
MADINA WEST,22,11/26/2022 13:16,11/26/2022 13:16
Tatana,22,11/26/2022 13:16,11/26/2022 13:16
Fire Amour,22,11/26/2022 13:16,11/26/2022 13:16
Hannah school area,22,11/26/2022 13:16,11/26/2022 13:16
Presbyterian church area,22,11/26/2022 13:16,11/26/2022 13:16
MADINA WEST(ZONGO),22,11/26/2022 13:16,11/26/2022 13:16
upsa,22,11/26/2022 13:16,11/26/2022 13:16
FIRE STONE,22,11/26/2022 13:16,11/26/2022 13:16
Ritz,22,11/26/2022 13:16,11/26/2022 13:16
Ritz Area,22,11/26/2022 13:16,11/26/2022 13:16
New market,22,11/26/2022 13:16,11/26/2022 13:16
Ghana flag,22,11/26/2022 13:16,11/26/2022 13:16
PANTANG- koutam,22,11/26/2022 13:16,11/26/2022 13:16
dela junction,22,11/26/2022 13:16,11/26/2022 13:16
transformer area,22,11/26/2022 13:16,11/26/2022 13:16
P&T,22,11/26/2022 13:16,11/26/2022 13:16
transformer,22,11/26/2022 13:16,11/26/2022 13:16
PnT,22,11/26/2022 13:16,11/26/2022 13:16
madina ZONGO,22,11/26/2022 13:16,11/26/2022 13:16
madina power land,22,11/26/2022 13:16,11/26/2022 13:16
madina pnt,22,11/26/2022 13:16,11/26/2022 13:16
PANTANG,22,11/26/2022 13:16,11/26/2022 13:16
DAR- SALAM,22,11/26/2022 13:16,11/26/2022 13:16
New-Site,22,11/26/2022 13:16,11/26/2022 13:16
Otinibi,22,11/26/2022 13:16,11/26/2022 13:16
Otinbi,22,11/26/2022 13:16,11/26/2022 13:16
ADENTA SDA Area,22,11/26/2022 13:16,11/26/2022 13:16
S D A,22,11/26/2022 13:16,11/26/2022 13:16
KWEIMAN,22,11/26/2022 13:16,11/26/2022 13:16
AYI MENSAH,22,11/26/2022 13:16,11/26/2022 13:16
Ayimensah,22,11/26/2022 13:16,11/26/2022 13:16
Ampomah Last stop,22,11/26/2022 13:16,11/26/2022 13:16
AMPOMAH VILLAGE,22,11/26/2022 13:16,11/26/2022 13:16
Redco,22,11/26/2022 13:16,11/26/2022 13:16
NII DJOR,23,11/26/2022 13:16,11/26/2022 13:16
FIRST JUNCTION,23,11/26/2022 13:16,11/26/2022 13:16
LYNCON,23,11/26/2022 13:16,11/26/2022 13:16
OKPOI GONNO,23,11/26/2022 13:16,11/26/2022 13:16
FERTILISER,23,11/26/2022 13:16,11/26/2022 13:16
ROMAN,23,11/26/2022 13:16,11/26/2022 13:16
Coco beach,23,11/26/2022 13:16,11/26/2022 13:16
MANNA,23,11/26/2022 13:16,11/26/2022 13:16
MALIK,23,11/26/2022 13:16,11/26/2022 13:16
ADJORMA,23,11/26/2022 13:16,11/26/2022 13:16
Sea lady,23,11/26/2022 13:16,11/26/2022 13:16
old manna,23,11/26/2022 13:16,11/26/2022 13:16
ADJORMA ROUNDABOUT,23,11/26/2022 13:16,11/26/2022 13:16
BAATSONAA,23,11/26/2022 13:16,11/26/2022 13:16
Demo,23,11/26/2022 13:16,11/26/2022 13:16
ALLOWAY,23,11/26/2022 13:16,11/26/2022 13:16
LASCALA,23,11/26/2022 13:16,11/26/2022 13:16
NUNGUA,23,11/26/2022 13:16,11/26/2022 13:16
RASTA,23,11/26/2022 13:16,11/26/2022 13:16
ANUMANTU,23,11/26/2022 13:16,11/26/2022 13:16
Akutoobu,23,11/26/2022 13:16,11/26/2022 13:16
Manornyikpo,23,11/26/2022 13:16,11/26/2022 13:16
Fertilizer,23,11/26/2022 13:16,11/26/2022 13:16
TESHIE ESTATE,23,11/26/2022 13:16,11/26/2022 13:16
Adoemli,23,11/26/2022 13:16,11/26/2022 13:16
NII LAWEH,23,11/26/2022 13:16,11/26/2022 13:16
My Brother,23,11/26/2022 13:16,11/26/2022 13:16
NII JORN TESHIE,23,11/26/2022 13:16,11/26/2022 13:16
odekoman,23,11/26/2022 13:16,11/26/2022 13:16
ZONGO,23,11/26/2022 13:16,11/26/2022 13:16
C5,23,11/26/2022 13:16,11/26/2022 13:16
CENTURY,23,11/26/2022 13:16,11/26/2022 13:16
century road,23,11/26/2022 13:16,11/26/2022 13:16
Mami,23,11/26/2022 13:16,11/26/2022 13:16
Ravico,23,11/26/2022 13:16,11/26/2022 13:16
TEBIBIANO,23,11/26/2022 13:16,11/26/2022 13:16
Sangoona,23,11/26/2022 13:16,11/26/2022 13:16
green court,23,11/26/2022 13:16,11/26/2022 13:16
ESTATE,23,11/26/2022 13:16,11/26/2022 13:16
Camp 2,23,11/26/2022 13:16,11/26/2022 13:16
AGBLEZAA,23,11/26/2022 13:16,11/26/2022 13:16
AGBLEZA,23,11/26/2022 13:16,11/26/2022 13:16
brigade,23,11/26/2022 13:16,11/26/2022 13:16
ASSESEWA,23,11/26/2022 13:16,11/26/2022 13:16
GREDA ESTATE,23,11/26/2022 13:16,11/26/2022 13:16
TESHIE NDC,23,11/26/2022 13:16,11/26/2022 13:16
Mr Ofori,23,11/26/2022 13:16,11/26/2022 13:16
BETHEL PRESBYTERIAN AREA,23,11/26/2022 13:16,11/26/2022 13:16
TSUIBLEOO,23,11/26/2022 13:16,11/26/2022 13:16
Yomo spects,23,11/26/2022 13:16,11/26/2022 13:16
Aboma,23,11/26/2022 13:16,11/26/2022 13:16
Mensah Sabbah,23,11/26/2022 13:16,11/26/2022 13:16
MANNET,23,11/26/2022 13:16,11/26/2022 13:16
TSUIBLEOO LAST STOP,23,11/26/2022 13:16,11/26/2022 13:16
Lincoln,23,11/26/2022 13:16,11/26/2022 13:16
Laskala,23,11/26/2022 13:16,11/26/2022 13:16
Mungy park,23,11/26/2022 13:16,11/26/2022 13:16
Krobo 1,23,11/26/2022 13:16,11/26/2022 13:16
Cold Store,23,11/26/2022 13:16,11/26/2022 13:16
Krobo1,23,11/26/2022 13:16,11/26/2022 13:16
TSUIBLEOO NORTH,23,11/26/2022 13:16,11/26/2022 13:16
Mobile,23,11/26/2022 13:16,11/26/2022 13:16
Akosombo No3,23,11/26/2022 13:16,11/26/2022 13:16
point 6,23,11/26/2022 13:16,11/26/2022 13:16
Yomospects,23,11/26/2022 13:16,11/26/2022 13:16
TSUIBLEO,23,11/26/2022 13:16,11/26/2022 13:16
SammyAdjei,23,11/26/2022 13:16,11/26/2022 13:16
penny,23,11/26/2022 13:16,11/26/2022 13:16
camp2,23,11/26/2022 13:16,11/26/2022 13:16
New Fadama,25,11/26/2022 13:16,11/26/2022 13:16
ABEKA,25,11/26/2022 13:16,11/26/2022 13:16
fadama,25,11/26/2022 13:16,11/26/2022 13:16
lapaz,25,11/26/2022 13:16,11/26/2022 13:16
MANTS EMAN,25,11/26/2022 13:16,11/26/2022 13:16
Eno mirekua,25,11/26/2022 13:16,11/26/2022 13:16
TESANO,25,11/26/2022 13:16,11/26/2022 13:16
Abofu,25,11/26/2022 13:16,11/26/2022 13:16
Abrantie,25,11/26/2022 13:16,11/26/2022 13:16
NII BOI TOWN,25,11/26/2022 13:16,11/26/2022 13:16
okaikwei central,25,11/26/2022 13:16,11/26/2022 13:16
Kata,25,11/26/2022 13:16,11/26/2022 13:16
Lapaz Nii Boi,25,11/26/2022 13:16,11/26/2022 13:16
AKWEIMAN,25,11/26/2022 13:16,11/26/2022 13:16
ACHIMOTA,25,11/26/2022 13:16,11/26/2022 13:16
ACHIMOTA ABC,25,11/26/2022 13:16,11/26/2022 13:16
MANTSEMAN,25,11/26/2022 13:16,11/26/2022 13:16
AKWETEMAN,25,11/26/2022 13:16,11/26/2022 13:16
community four,27,11/26/2022 13:16,11/26/2022 13:16
Ashamang,27,11/26/2022 13:16,11/26/2022 13:16
Bankuman,27,11/26/2022 13:16,11/26/2022 13:16
Awudum,27,11/26/2022 13:16,11/26/2022 13:16
U compound/Awudum,27,11/26/2022 13:16,11/26/2022 13:16
community 12,27,11/26/2022 13:16,11/26/2022 13:16
manhean,27,11/26/2022 13:16,11/26/2022 13:16
Awudum/Ucompound,27,11/26/2022 13:16,11/26/2022 13:16
Site 1,27,11/26/2022 13:16,11/26/2022 13:16
Community 16,28,11/26/2022 13:16,11/26/2022 13:16
SIGN BOARD,28,11/26/2022 13:16,11/26/2022 13:16
Community 14,28,11/26/2022 13:16,11/26/2022 13:16
BAATSONAA,28,11/26/2022 13:16,11/26/2022 13:16
Community 3,28,11/26/2022 13:16,11/26/2022 13:16
Coastal,28,11/26/2022 13:16,11/26/2022 13:16
TEXPO MARKET,28,11/26/2022 13:16,11/26/2022 13:16
White House,28,11/26/2022 13:16,11/26/2022 13:16
KOTOBABI No. 2,28,11/26/2022 13:16,11/26/2022 13:16
18 junction,28,11/26/2022 13:16,11/26/2022 13:16
Manet Cottage,28,11/26/2022 13:16,11/26/2022 13:16
Community 17,28,11/26/2022 13:16,11/26/2022 13:16
shell batsona,28,11/26/2022 13:16,11/26/2022 13:16
Community 18 Junction,28,11/26/2022 13:16,11/26/2022 13:16
BAATSONA,28,11/26/2022 13:16,11/26/2022 13:16
TEXPO,28,11/26/2022 13:16,11/26/2022 13:16
Telco yard,28,11/26/2022 13:16,11/26/2022 13:16
Adjei Kojo Trotro Station,28,11/26/2022 13:16,11/26/2022 13:16
Young Men,28,11/26/2022 13:16,11/26/2022 13:16
Cambodia,28,11/26/2022 13:16,11/26/2022 13:16
SAKUMONO,28,11/26/2022 13:16,11/26/2022 13:16
Estate Junction,28,11/26/2022 13:16,11/26/2022 13:16
community 14 annex,28,11/26/2022 13:16,11/26/2022 13:16
SIGN BOARD AREA,28,11/26/2022 13:16,11/26/2022 13:16
timber market,28,11/26/2022 13:16,11/26/2022 13:16
FM Area,28,11/26/2022 13:16,11/26/2022 13:16
Community 18 Roundabout,28,11/26/2022 13:16,11/26/2022 13:16
community 2,28,11/26/2022 13:16,11/26/2022 13:16
community 14,28,11/26/2022 13:16,11/26/2022 13:16
Community 17,28,11/26/2022 13:16,11/26/2022 13:16
Sakumono estate,28,11/26/2022 13:16,11/26/2022 13:16
community 13,28,11/26/2022 13:16,11/26/2022 13:16
Along Community 18 Road,28,11/26/2022 13:16,11/26/2022 13:16
Seventeen Junction Area,28,11/26/2022 13:16,11/26/2022 13:16
Community 16,28,11/26/2022 13:16,11/26/2022 13:16
Signboard,28,11/26/2022 13:16,11/26/2022 13:16
Community 17 Adinkra ST,28,11/26/2022 13:16,11/26/2022 13:16
community 14 NDC,28,11/26/2022 13:16,11/26/2022 13:16
MPs FLAT,28,11/26/2022 13:16,11/26/2022 13:16
UNDER BRIDGE,28,11/26/2022 13:16,11/26/2022 13:16
KOTOBABI,28,11/26/2022 13:16,11/26/2022 13:16
MAMA JUNCTION,28,11/26/2022 13:16,11/26/2022 13:16
ADJEI-KOJO,28,11/26/2022 13:16,11/26/2022 13:16
SCHOOL JUNCTION AREA,28,11/26/2022 13:16,11/26/2022 13:16
SCHOOL FOR THE DEATH,28,11/26/2022 13:16,11/26/2022 13:16
JUBAIL HOSPITAL AREA,28,11/26/2022 13:16,11/26/2022 13:16
SCHOOL FOR THE DEAF,28,11/26/2022 13:16,11/26/2022 13:16
CURVE UNDERBRIDGE,28,11/26/2022 13:16,11/26/2022 13:16
SHALOM SPOT,28,11/26/2022 13:16,11/26/2022 13:16
TAXI STATION AREA,28,11/26/2022 13:16,11/26/2022 13:16
SHALOM SPOT AREA,28,11/26/2022 13:16,11/26/2022 13:16
SUNCITY,28,11/26/2022 13:16,11/26/2022 13:16
STAR OIL AREA,28,11/26/2022 13:16,11/26/2022 13:16
NIGHT MARKET,28,11/26/2022 13:16,11/26/2022 13:16
Taxi Rank,28,11/26/2022 13:16,11/26/2022 13:16
GOVERNMENT SCHOOL AREA,28,11/26/2022 13:16,11/26/2022 13:16
GBAWE CP,29,11/26/2022 13:16,11/26/2022 13:16
GONSE-AGAPE,29,11/26/2022 13:16,11/26/2022 13:16
GONSE AGAPE,29,11/26/2022 13:16,11/26/2022 13:16
New Gbawe,29,11/26/2022 13:16,11/26/2022 13:16
CP,29,11/26/2022 13:16,11/26/2022 13:16
Agape Gonse,29,11/26/2022 13:16,11/26/2022 13:16
Gbawe,29,11/26/2022 13:16,11/26/2022 13:16
GBAWE- CP,29,11/26/2022 13:16,11/26/2022 13:16
